timestamp,filtered_x,filtered_y,filtered_z
3.49,0.0,0.0,0.0
<<<<<<< HEAD
8.41,-3.6952408755971353,10.408968478074803,-1.2842719625984858
8.57,-3.819759775652085,11.010282785213109,-1.3346107349810536
8.74,-3.9513977264156557,11.614807578140113,-1.390634082155826
8.9,-4.082010982440534,12.190555231068771,-1.4459825348554334
9.06,-4.215814869494332,12.75283364404126,-1.5000223072162304
9.23,-4.358664052392757,13.32620078988561,-1.5587986869101795
9.4,-4.508016234953743,13.892996313120795,-1.619659329631125
9.56,-4.6593441415962875,14.427108803831393,-1.6763563782992283
9.72,-4.8192889975874875,14.94383718516027,-1.7299851064490284
9.88,-4.99307310535617,15.449804659273191,-1.7785643903604094
10.04,-5.175917406670194,15.949988567426768,-1.8232668375849297
10.21,-5.362526084299712,16.47006225361586,-1.8709864867024548
10.38,-5.541515788092852,17.00150665784921,-1.9192218257453624
10.54,-5.703847997861827,17.52030852986588,-1.9628950827291056
10.7,-5.852341655336597,18.03723778576968,-2.0036711188399727
10.87,-5.995379455551427,18.57158929437609,-2.0406579443331325
11.03,-6.125227228150639,19.081634782596524,-2.067095903694281
11.19,-6.25033821789677,19.573961523655615,-2.0807472783830883
11.35,-6.386755155287451,20.046282339178816,-2.082665711034819
11.52,-6.5463126159582865,20.51719456816802,-2.0790809056521042
11.69,-6.715893873245044,20.980026056030354,-2.0744154930288654
11.85,-6.890057211767172,21.410314462483637,-2.0647774509799977
12.01,-7.078679190565873,21.809725074414917,-2.049159201640582
12.17,-7.28149422603505,22.177583336859215,-2.029443902844555
12.34,-7.508003117344369,22.538068343875146,-2.0056837870090214
12.5,-7.746519108837548,22.878996290729507,-1.9800487918924066
12.67,-8.015931157921637,23.222651871428532,-1.9507453484903479
12.83,-8.295228120018248,23.56595925127714,-1.920470155960746
13.0,-8.599963202491859,23.94733319875604,-1.8820038741321767
13.16,-8.907215526359831,24.3458930245225,-1.8307709335148021
13.32,-9.209801724079675,24.78204494249245,-1.7766656801448373
13.48,-9.497682269676137,25.26051472859366,-1.738809241594874
13.65,-9.77395464644624,25.806376290154507,-1.7130203779885669
13.82,-10.0273247379544,26.409896097415906,-1.690819910686952
13.98,-10.259156024451118,27.029796781927228,-1.6752809537150621
14.14,-10.491701587245073,27.6674856824164,-1.6742660581489417
14.31,-10.75000177276465,28.34663855819439,-1.6968062273601379
14.47,-11.02527190303283,29.022581078743094,-1.7347736487621581
14.63,-11.321583660132358,29.71497198129894,-1.7810634598383184
