qw,qx,qy,qz,yaw,pitch,roll
-0.657949,0.106121,-0.727631,-0.162439,332.022125,82.731644,130.082428
-0.659041,0.101516,-0.728026,-0.159151,330.764008,82.70752,129.476425
-0.660787,0.094189,-0.727178,-0.160287,325.514191,82.399788,124.734322
-0.665987,0.093341,-0.722802,-0.159054,321.144501,82.952911,120.542892
-0.667429,0.120303,-0.715309,-0.168497,326.607422,84.488289,123.011574
-0.667571,0.12642,-0.716297,-0.158989,337.891541,85.24408,134.583084
-0.666381,0.111631,-0.72394,-0.1392,344.632812,84.821838,144.17746
-0.666308,0.119498,-0.72383,-0.13348,356.651337,85.196373,156.021744
-0.666034,0.120328,-0.721437,-0.146424,345.66037,85.030869,143.893021
-0.675356,0.11003,-0.709733,-0.167504,312.211884,84.566536,109.549995
-0.680222,0.120339,-0.705786,-0.157079,316.143463,86.365089,113.504776
-0.675961,0.13899,-0.706631,-0.156281,342.63858,87.137482,138.524902
-0.676328,0.132997,-0.709372,-0.147223,348.136475,87.07531,145.268478
-0.676038,0.128231,-0.711576,-0.142057,349.76123,86.901237,147.713364
-0.676569,0.135527,-0.708019,-0.150289,346.516907,87.175133,143.186234
-0.672217,0.228258,-0.669772,-0.217759,121.519424,89.096481,-95.244965
-0.631952,0.413311,-0.553814,-0.350845,174.15976,81.884026,-71.436188
-0.585685,0.512721,-0.468638,-0.417684,182.351944,77.757721,-80.50045
-0.520481,0.611915,-0.370254,-0.466436,186.362473,72.991203,-94.521271
-0.475587,0.661333,-0.312265,-0.488813,189.019897,70.657341,-102.156097
-0.455215,0.6786,-0.29037,-0.497954,190.018677,70.082512,-105.254639
-0.451981,0.679331,-0.291403,-0.499299,189.490433,70.355293,-106.027237
-0.456431,0.673184,-0.297665,-0.499881,189.758453,70.86541,-104.770645
-0.483211,0.648748,-0.329496,-0.486886,187.931915,71.835258,-100.888199
-0.537664,0.582416,-0.405501,-0.45527,183.840195,75.096077,-91.621696
-0.599858,0.461516,-0.526663,-0.387028,171.487335,81.527245,-82.48735
-0.64513,0.327046,-0.621672,-0.300606,157.939102,87.126282,-74.768639
-0.666151,0.235173,-0.666822,-0.237227,307.489441,89.711281,88.430641
-0.670411,0.130606,-0.711711,-0.164165,332.94046,85.680855,128.859695
-0.658432,-0.023968,-0.749745,-0.061381,318.453522,79.85627,135.409653
-0.640593,-0.186551,-0.744447,0.02509,294.060303,74.394493,131.436371
-0.608849,-0.289628,-0.73075,0.10684,287.21109,72.123573,140.18486
-0.570005,-0.363385,-0.715021,0.178275,285.217743,70.855919,150.930878
-0.539393,-0.410983,-0.695278,0.238177,284.317383,71.054802,159.786819
-0.503592,-0.453941,-0.676303,0.28799,283.980103,70.496758,168.305496
-0.50273,-0.455098,-0.674112,0.292769,284.117279,70.781456,168.989166
-0.50977,-0.445286,-0.679361,0.283398,284.830261,70.912926,167.830215
-0.521804,-0.427736,-0.689514,0.263297,285.858948,70.878281,165.267731
-0.534208,-0.410799,-0.696661,0.24601,286.504486,71.163826,162.675552
-0.54737,-0.391135,-0.704018,0.227485,287.440765,71.56295,160.052338
-0.552051,-0.376566,-0.710164,0.221576,290.214539,71.984009,160.926361
-0.56514,-0.358846,-0.714716,0.202531,290.052887,72.398849,157.420715
-0.591767,-0.313232,-0.725513,0.159122,291.224915,73.406273,150.679626
-0.65531,-0.166934,-0.735771,0.036542,293.353729,77.558342,129.997604
-0.67737,-0.035674,-0.733004,-0.050929,303.333557,81.648796,122.094101
-0.683468,0.092549,-0.712408,-0.129513,317.093048,86.188438,119.013428
-0.676488,0.204952,-0.677579,-0.203068,76.844452,89.711281,-136.736832
-0.664253,0.280793,-0.643082,-0.257606,154.784058,87.445038,-69.977158
-0.649836,0.360134,-0.596935,-0.302783,160.69014,83.670395,-75.306923
-0.628605,0.432596,-0.548599,-0.341684,164.683731,80.172447,-81.982368
-0.605068,0.488585,-0.501784,-0.378658,171.295151,77.752411,-84.861977
-0.574852,0.547509,-0.447253,-0.411989,176.466263,74.87188,-89.912788
-0.541906,0.592873,-0.399698,-0.441671,180.937119,73.118347,-94.446609
-0.502198,0.637355,-0.345744,-0.4712,185.864899,71.424812,-99.308182
-0.465895,0.671919,-0.295283,-0.494233,190.702682,69.936096,-103.028664
-0.441714,0.69179,-0.260461,-0.508397,194.333359,68.988174,-105.005142
-0.432254,0.697334,-0.250116,-0.514116,195.439194,68.947037,-105.776909
-0.44169,0.687812,-0.268903,-0.509418,193.394531,69.769989,-105.222977
-0.494862,0.638575,-0.337203,-0.483342,188.881836,71.996567,-97.99176
-0.540253,0.585861,-0.404255,-0.448847,182.396042,74.306709,-92.820862
-0.596211,0.44113,-0.544691,-0.391459,172.168396,84.194107,-80.06884
-0.624943,0.239483,-0.692787,-0.268574,357.874512,84.011528,135.702728
-0.632223,0.205697,-0.707475,-0.239696,354.07547,83.301247,137.293625
-0.636948,0.148063,-0.734331,-0.182001,354.319733,81.633179,147.25119
-0.633785,0.07346,-0.761807,-0.112079,350.786041,79.146141,155.639648
-0.633401,0.054516,-0.766321,-0.092604,350.010162,78.776016,158.00946
-0.640165,0.042058,-0.762265,-0.085809,345.4953,79.473053,155.07579
-0.652799,0.023063,-0.752822,-0.08107,334.124939,80.617615,145.650726
-0.670196,-0.006562,-0.737467,-0.083245,309.951324,80.895432,123.71489
-0.697806,-0.047443,-0.710509,-0.077361,277.026306,79.819107,94.592247
-0.728115,-0.101194,-0.673762,-0.075133,251.801025,75.004593,73.93103
-0.756601,-0.151747,-0.630696,-0.082115,238.82869,68.348961,64.575378
-0.785021,-0.196807,-0.580143,-0.091847,230.236755,61.008965,59.029636
-0.811766,-0.225847,-0.52673,-0.112149,225.002792,53.5625,54.713299
-0.830422,-0.261766,-0.474744,-0.128402,221.812866,46.158039,53.481415
-0.836747,-0.310746,-0.4304,-0.134309,219.675827,39.553574,55.529491
-0.843495,-0.337515,-0.393553,-0.140381,217.670898,34.691578,55.779625
-0.861414,-0.329544,-0.351622,-0.160375,215.921661,30.005482,51.799896
-0.890215,-0.284136,-0.297754,-0.195237,214.697113,24.783043,43.256355
-0.907892,-0.241146,-0.257457,-0.22647,214.991547,20.993477,36.434605
-0.909408,-0.255792,-0.24048,-0.222955,213.955032,18.864302,37.226467
-0.912626,-0.26622,-0.223991,-0.214616,212.324646,17.131725,37.523663
-0.919601,-0.26514,-0.200195,-0.20964,210.585571,14.894027,36.260338
-0.92107,-0.268211,-0.189127,-0.209563,210.110199,13.64963,36.158016
-0.923613,-0.260933,-0.184684,-0.211509,210.039658,13.342599,35.146378
-0.925648,-0.255121,-0.188703,-0.206087,209.520142,14.134004,34.559071
-0.924573,-0.260122,-0.195756,-0.19792,208.970123,15.011648,35.325855
-0.925203,-0.258113,-0.195711,-0.197653,208.908279,15.07667,35.083191
-0.925526,-0.257039,-0.194404,-0.198823,208.968079,14.930198,34.919319
-0.926322,-0.254674,-0.193299,-0.199239,208.932419,14.870281,34.601509
-0.927492,-0.251416,-0.192646,-0.198563,208.779343,14.922464,34.18214
-0.928584,-0.248879,-0.193322,-0.195983,208.475876,15.157825,33.874695
-0.929022,-0.248071,-0.192609,-0.195632,208.392761,15.118421,33.74622
-0.930349,-0.244364,-0.192852,-0.193744,208.131638,15.316547,33.292522
-0.928589,-0.250267,-0.195022,-0.192475,208.168365,15.417446,34.057049
-0.891303,-0.354435,-0.209615,-0.189758,210.092896,13.836152,47.10733
-0.845899,-0.444235,-0.229337,-0.185761,212.100464,12.882319,59.133789
-0.785198,-0.542267,-0.240003,-0.178327,213.344391,10.573591,72.43322
-0.729836,-0.617835,-0.240189,-0.167092,213.120331,8.28671,82.96608
-0.668519,-0.68851,-0.235793,-0.153067,212.158463,5.997715,93.417809
-0.602793,-0.75002,-0.236503,-0.134795,211.269104,4.756795,103.753647
-0.550683,-0.790103,-0.2419,-0.118161,210.932358,4.571361,111.513901
-0.484038,-0.832923,-0.250209,-0.096617,210.79953,4.661724,120.959862
-0.396653,-0.876865,-0.258872,-0.082164,211.342377,3.512782,132.305847
-0.321191,-0.907722,-0.25953,-0.074257,211.273788,1.828509,141.539627
-0.268987,-0.925654,-0.257877,-0.06559,210.848755,0.991435,147.866547
-0.225814,-0.937359,-0.258424,-0.0598,210.762787,0.263742,152.98291
-0.214493,-0.940168,-0.258898,-0.055135,210.695923,0.42349,154.412689
-0.234477,-0.93492,-0.260157,-0.057054,210.881836,0.877832,152.083664
-0.278634,-0.921439,-0.262493,-0.066352,211.390579,1.375225,146.736572
-0.404211,-0.872404,-0.262423,-0.081555,211.674347,4.005451,131.416855
-0.597202,-0.748939,-0.265246,-0.10989,212.329788,8.754933,105.404312
-0.771781,-0.565261,-0.256173,-0.138571,211.231583,13.813444,76.31675
-0.882157,-0.379982,-0.226155,-0.162041,208.440216,16.01347,50.689709
-0.939468,-0.237356,-0.193526,-0.15363,203.434814,16.899439,31.887438
-0.975923,-0.067097,-0.146304,-0.147169,198.562317,15.415318,10.400038
-0.979068,0.125702,-0.094612,-0.129097,193.569962,12.575013,-13.130039
-0.946887,0.299281,-0.049973,-0.106448,190.012939,9.111342,-34.280106
-0.894814,0.438888,-0.005436,-0.081534,188.14122,4.663118,-51.92157
-0.82323,0.563488,0.042581,-0.054342,187.901199,-0.507998,-68.816742
-0.770612,0.633228,0.064401,-0.03201,187.534393,-3.366169,-79.042542
-0.722698,0.687059,0.072126,-0.021148,187.472122,-4.312185,-87.384926
-0.713564,0.697131,0.066863,-0.018831,186.914505,-3.966145,-88.904404
-0.724526,0.685876,0.061164,-0.029775,187.307373,-2.739017,-87.035049
-0.738225,0.670906,0.058966,-0.037724,187.753311,-2.088392,-84.670815
-0.756747,0.649804,0.054251,-0.04624,188.078125,-1.261493,-81.392677
-0.767923,0.636082,0.053314,-0.053324,188.611588,-0.804755,-79.331108
-0.780262,0.620884,0.048247,-0.057953,188.64711,-0.190589,-77.035164
-0.784239,0.615145,0.050024,-0.063675,189.289124,-0.007018,-76.220261
-0.807305,0.584104,0.042914,-0.072326,189.609406,0.871045,-71.699593
-0.857627,0.506098,0.013418,-0.09029,189.720856,3.920714,-60.757027
-0.921939,0.367627,-0.046776,-0.112613,190.124252,9.732489,-42.61512
-0.952275,0.259303,-0.080925,-0.1392,193.2435,13.080235,-28.939272
-0.971427,0.114521,-0.123993,-0.166828,197.936401,16.207191,-10.872371
-0.970465,-0.017923,-0.156256,-0.182898,202.185089,17.261002,5.525077
-0.950271,-0.173248,-0.172148,-0.193202,206.235977,15.083785,24.198956
-0.92423,-0.272148,-0.179148,-0.199077,208.522141,12.873075,36.099728
-0.90114,-0.339169,-0.182554,-0.198942,209.454453,11.189987,44.200188
-0.859579,-0.434262,-0.193909,-0.186899,209.804855,9.847959,56.232498
-0.801363,-0.536968,-0.202627,-0.168576,209.531784,8.262884,69.830582
-0.739983,-0.62156,-0.20965,-0.148749,208.985397,7.201645,81.921539
-0.703162,-0.666807,-0.202403,-0.141269,208.085159,5.523077,88.341774
-0.679334,-0.697774,-0.183201,-0.134334,206.040726,3.52248,92.348663
-0.702917,-0.685136,-0.145206,-0.124107,201.941757,1.952743,88.910278
-0.680068,-0.706158,-0.156934,-0.119212,202.592621,2.584133,92.672211
-0.65896,-0.723484,-0.164583,-0.123474,203.65126,2.191796,95.803062
-0.653822,-0.727304,-0.165882,-0.126569,204.017776,1.879971,96.490524
-0.661799,-0.722148,-0.15791,-0.124822,203.169083,1.646284,95.330757
-0.663515,-0.720893,-0.154766,-0.126887,203.05542,1.285525,95.008339
-0.671552,-0.713625,-0.152886,-0.127966,202.965652,1.300827,93.743248
-0.683301,-0.702117,-0.146681,-0.136412,203.104614,0.509881,91.659973
-0.690094,-0.694193,-0.138895,-0.15022,203.592468,-0.966196,90.1371
-0.718136,-0.662061,-0.113067,-0.18211,204.365433,-4.516184,84.370979
-0.70962,-0.662335,-0.091691,-0.222119,206.276413,-9.445146,83.842239
-0.678488,-0.694719,-0.084149,-0.22345,205.370575,-11.319562,88.798027
-0.660708,-0.714609,-0.071725,-0.218278,203.609879,-12.543983,91.856461
-0.653658,-0.722732,-0.047875,-0.219293,201.591934,-14.737635,92.920067
-0.648557,-0.730071,-0.038554,-0.211839,200.047501,-15.028875,94.095764
-0.638209,-0.737014,-0.036897,-0.219387,200.36261,-16.038698,95.31958
-0.604743,-0.751849,-0.023346,-0.261641,202.187546,-21.419369,98.129623
-0.537085,-0.766007,-0.000874,-0.353221,206.901443,-32.697304,101.900536
-0.443285,-0.77338,0.015445,-0.452919,212.656052,-45.581814,106.323624
-0.361493,-0.756209,0.021646,-0.544971,221.728409,-57.126839,105.455521
-0.273938,-0.740982,0.007388,-0.613058,232.624405,-65.864128,103.899155
-0.186211,-0.726978,-0.009945,-0.660848,244.129761,-73.164757,101.390572
-0.120822,-0.715694,-0.026072,-0.687383,255.22554,-77.853386,97.043465
-0.073678,-0.704847,-0.038998,-0.704438,268.37912,-80.857307,88.795578
-0.03087,-0.693491,-0.054966,-0.717696,286.723053,-82.765106,75.226379
0.02405,-0.681343,-0.073225,-0.727889,317.372101,-84.506454,50.518105
0.062283,-0.670195,-0.082819,-0.734909,348.289307,-84.491562,23.499529
0.086678,-0.667973,-0.088709,-0.733772,5.363822,-84.658882,8.899483
0.082861,-0.666252,-0.092476,-0.735311,359.204315,-84.343307,15.055812
0.083174,-0.668045,-0.091068,-0.733823,0.242041,-84.625023,13.927062
0.082653,-0.666045,-0.094505,-0.735264,357.488739,-84.302673,16.92033
0.085902,-0.668244,-0.096189,-0.732673,358.33429,-84.706276,16.475727
0.088997,-0.668957,-0.098838,-0.731299,358.669617,-84.878944,16.609245
0.091281,-0.672193,-0.099911,-0.727897,358.968445,-85.425598,16.581869
0.080962,-0.673117,-0.085836,-0.730057,1.886177,-85.362358,11.670894
0.030839,-0.658253,-0.00715,-0.752126,15.706491,-82.145645,-12.61904
-0.023448,-0.647619,0.057597,-0.759417,13.689482,-80.514381,-20.280989
-0.086176,-0.627669,0.141582,-0.760626,13.30639,-78.306061,-31.938105
-0.147959,-0.593667,0.241981,-0.753063,14.386994,-74.959976,-46.681507
-0.239594,-0.538219,0.372317,-0.717138,10.581978,-71.872131,-62.55323
-0.294672,-0.504959,0.438554,-0.68253,7.323636,-71.398209,-70.709328
-0.332875,-0.461213,0.500816,-0.65242,4.474436,-69.264915,-78.111755
-0.347263,-0.430698,0.533027,-0.640142,2.148825,-67.163536,-80.991753
-0.342107,-0.428939,0.527577,-0.648559,1.27325,-66.543068,-79.088356
-0.34096,-0.428219,0.523651,-0.652806,0.473585,-66.373337,-77.778557
-0.336329,-0.429592,0.519467,-0.657632,0.56015,-66.127861,-76.974335
-0.327921,-0.434444,0.509894,-0.666128,0.867017,-65.951431,-75.426582
-0.314969,-0.44776,0.490292,-0.678168,1.696038,-66.371887,-72.839424
-0.304877,-0.463622,0.465017,-0.689823,1.574679,-67.395592,-69.017616
-0.293291,-0.473873,0.447634,-0.699314,2.122324,-67.720627,-66.670013
-0.262993,-0.493687,0.41133,-0.719658,4.21941,-67.960503,-62.344875
-0.209239,-0.536178,0.337849,-0.744703,8.536569,-70.046242,-54.791702
-0.149716,-0.569155,0.276714,-0.75965,15.89872,-71.365234,-51.481323
-0.08816,-0.604344,0.219412,-0.76082,27.293825,-73.391434,-52.685341
-0.013416,-0.636495,0.114896,-0.762552,33.596367,-76.85643,-44.074165
0.115759,-0.667194,-0.077955,-0.731687,38.2649,-83.935211,-22.4923
0.198216,-0.657237,-0.192013,-0.701336,24.034992,-86.383453,8.01877
0.289559,-0.628847,-0.295847,-0.658159,12.354261,-87.559677,36.559143
0.384999,-0.58697,-0.385038,-0.59915,32.825611,-88.986832,33.158077
0.467901,-0.530151,-0.461749,-0.535526,89.998825,-89.299187,-7.753614
0.515172,-0.490033,-0.514762,-0.479038,224.582977,-89.078888,-131.093842
0.527227,-0.465873,-0.544786,-0.456283,290.639038,-88.361946,167.936813
0.526071,-0.457362,-0.55523,-0.453629,312.582977,-87.606491,147.174652
0.523688,-0.455228,-0.559386,-0.453428,317.112488,-87.094315,142.885162
0.522582,-0.453066,-0.559077,-0.457235,326.428986,-87.014297,133.392944
0.51965,-0.453133,-0.56059,-0.458655,327.510773,-86.644333,132.146393
0.51589,-0.453511,-0.55927,-0.464105,333.240601,-86.373718,125.790527
0.514328,-0.453144,-0.559481,-0.46594,335.258423,-86.189568,123.611687
0.514696,-0.453306,-0.560808,-0.463775,332.333832,-86.160896,126.748955
0.515475,-0.451816,-0.561519,-0.463504,333.879333,-86.143188,125.390663
0.519048,-0.445968,-0.564856,-0.461119,338.374146,-86.082832,121.767548
0.495432,-0.4658,-0.542907,-0.49277,346.887115,-85.568573,107.680733
0.407228,-0.541172,-0.456435,-0.577024,343.757111,-85.059891,91.59903
0.290114,-0.60763,-0.35363,-0.649274,330.36853,-83.838402,83.864769
0.16151,-0.652218,-0.238467,-0.701179,318.927032,-82.600494,73.995827
0.052555,-0.666698,-0.099388,-0.736794,332.429199,-83.161179,39.924038
