Timestamp,qw,qx,qy,qz,yaw,pitch,roll
117788,-0.946496,-0.025290,0.017974,-0.321207,217.438095,-2.881561,2.084416
117908,-0.944797,-0.044636,0.016127,-0.324188,217.750732,-3.406153,4.244843
118028,-0.937503,-0.107390,0.019577,-0.330401,218.235703,-6.180990,10.924874
118149,-0.914616,-0.187787,0.036068,-0.356237,220.633789,-11.523555,18.926022
118270,-0.869228,-0.296169,0.059151,-0.391433,223.232208,-19.553789,29.818136
118391,-0.771544,-0.465345,0.076625,-0.426959,223.290558,-31.037992,49.613853
118514,-0.667532,-0.586011,0.106143,-0.446899,219.247971,-41.719376,67.082840
118635,-0.585218,-0.660184,0.104337,-0.459112,215.672684,-46.745373,81.055077
118756,-0.474901,-0.690533,0.154962,-0.523080,214.943115,-60.411049,90.196968
118877,-0.404583,-0.707558,0.158861,-0.557162,214.516754,-66.490433,97.454636
118998,-0.337688,-0.706354,0.139396,-0.606293,223.248856,-71.926575,96.800964
119118,-0.230596,-0.722781,0.112082,-0.641750,221.539734,-78.344688,110.262032
119240,-0.173220,-0.718611,0.114908,-0.663612,214.897690,-83.497353,121.546822
119360,-0.121759,-0.713017,0.120758,-0.679846,171.852325,-87.300858,168.393082
119481,-0.041024,-0.715336,0.108214,-0.689124,105.250572,-84.148941,-117.372993
119602,0.045558,-0.722747,0.080583,-0.684880,105.286781,-79.310417,-108.132652
119723,0.118478,-0.729555,0.045478,-0.672039,112.314392,-75.883636,-106.347893
119844,0.183158,-0.733731,0.015003,-0.654110,118.800018,-72.627632,-104.980247
119965,0.216217,-0.732683,-0.007713,-0.645258,121.979736,-71.599770,-103.515999
120088,0.212357,-0.734226,-0.015899,-0.644636,123.915001,-72.433998,-105.113312
120215,0.203343,-0.734591,-0.013947,-0.647167,123.715996,-73.034050,-105.839325
120336,0.199957,-0.732029,-0.011692,-0.651157,121.947716,-73.336945,-104.545288
120457,0.199899,-0.730662,-0.010104,-0.652735,120.955643,-73.314888,-103.689209
120577,0.165604,-0.741025,0.022331,-0.650346,121.637749,-73.028412,-109.876579
120697,0.064390,-0.751334,0.136979,-0.642324,115.448219,-71.362511,-121.408852
120823,-0.029050,-0.739806,0.234017,-0.630136,107.281082,-71.076614,-129.018738
120943,-0.113203,-0.711014,0.318635,-0.616529,96.681480,-71.597557,-132.717407
121064,-0.198533,-0.657688,0.430053,-0.585728,80.449455,-70.256187,-134.083176
121185,-0.259281,-0.608662,0.499639,-0.559158,68.620903,-70.012894,-134.655243
121306,-0.323461,-0.555737,0.563771,-0.518347,59.286896,-70.194023,-138.400650
121427,-0.353514,-0.512729,0.602457,-0.499173,49.746063,-69.691177,-136.488098
121550,-0.362459,-0.512536,0.596125,-0.500557,49.519329,-70.952461,-136.350052
121671,-0.360980,-0.513077,0.593182,-0.504551,48.947559,-71.085136,-135.258423
121809,-0.359164,-0.515297,0.591610,-0.505430,49.464046,-71.060730,-135.397736
121941,-0.355235,-0.515361,0.592046,-0.507627,49.072048,-70.708885,-134.669098
122062,-0.354593,-0.513150,0.595301,-0.506507,48.610546,-70.391479,-134.551361
122183,-0.350697,-0.513038,0.593387,-0.511553,47.693428,-70.235626,-133.007828
122304,-0.347266,-0.517171,0.589030,-0.514758,48.354507,-70.311195,-132.788986
122427,-0.339856,-0.521564,0.582245,-0.522925,48.240486,-70.260406,-131.116104
122548,-0.332405,-0.527596,0.574383,-0.530306,48.757557,-70.293350,-129.959000
122669,-0.313072,-0.547302,0.548049,-0.549618,51.303158,-70.869049,-127.567223
122790,-0.251816,-0.610380,0.450019,-0.601248,62.557861,-73.868050,-122.718010
122910,-0.202543,-0.643260,0.391727,-0.625887,70.157433,-74.557762,-120.336365
123030,-0.156571,-0.668273,0.346653,-0.639313,77.615265,-74.370049,-119.710403
123152,-0.100552,-0.686920,0.304601,-0.652105,82.849770,-73.165237,-116.515556
123273,-0.014376,-0.708020,0.216217,-0.672119,90.601830,-73.328056,-109.569420
123394,0.051867,-0.719445,0.136137,-0.679093,98.667427,-74.369202,-105.560547
123515,0.096494,-0.723656,0.069774,-0.679805,105.867157,-76.030426,-103.682007
123636,0.167469,-0.714363,-0.027564,-0.678876,112.203674,-78.282036,-96.261703
123757,0.240025,-0.693777,-0.124367,-0.667522,117.777786,-80.375839,-87.801247
123878,0.321325,-0.661404,-0.217503,-0.641856,123.127914,-81.428421,-78.197166
124001,0.369063,-0.633888,-0.279955,-0.619350,126.647369,-82.675659,-71.884109
124122,0.413058,-0.612665,-0.324765,-0.590377,135.690643,-82.612656,-72.643410
